window_index,log_likelihood
9639,-13.219234360543966
9640,-12.91101655105625
9641,-17.067928466644773
9642,-23.22483381720312
9643,-12.910931661564236
9644,-12.91101655105625
9645,-17.85456107797127
9646,-12.417822939352002
9647,-18.12273932443222
9648,-13.710821578973022
9649,-13.711304663813568
9650,-13.711304663813568
9651,-25.22576320403357
9652,-18.12273932443222
9653,-13.709951355208867
9654,-18.063080393781217
9655,-17.096183398019328
9656,-18.92877080325184
9657,-12.911221924074262
9658,-18.61372389697959
9659,-13.709951355208867
9660,-18.390918804671628
9661,-13.709951355208867
9662,-17.623570409683317
9663,-18.927838391036833
9664,-12.910931661564236
9665,-13.709951355208867
9666,-12.910931661564236
9667,-18.928477015028847
9668,-17.230114792133577
9669,-30.694781062997777
9670,-18.12273932443222
9671,-18.063080393781217
9672,-13.709951355208867
9673,-18.92869290923277
9674,-13.711304663813568
9675,-19.07109916696485
9676,-13.219234360543966
9677,-22.48421708279875
9678,-20.744996395113255
9679,-12.911221924074262
9680,-12.91101655105625
9681,-16.425104822422245
9682,-18.103870426037243
9683,-12.910931661564236
9684,-19.663478767441084
9685,-12.911221924074262
9686,-18.12273932443222
9687,-13.711304663813568
9688,-18.918128607806718
9689,-13.711304663813568
9690,-14.204411317030665
9691,-13.711304663813568
9692,-12.911221924074262
9693,-12.911221924074262
9694,-18.92869290923277
9695,-26.95628058499759
9696,-13.711304663813568
9697,-13.710821578973022
9698,-13.711304663813568
9699,-18.927838391036833
9700,-12.910931661564236
9701,-18.927838391036833
9702,-18.92877080325184
9703,-13.710821578973022
9704,-13.709951355208867
9705,-23.40413728918365
9706,-13.709951355208867
9707,-13.710821578973022
9708,-11.906985828104506
9709,-13.710821578973022
9710,-12.910931661564236
9711,-15.893966598150767
9712,-12.91180408047764
9713,-13.218962175603101
9714,-12.910931661564236
9715,-17.32797738133795
9716,-18.342916240027805
9717,-19.261178473373786
9718,-17.85984103145897
9719,-25.20166303372443
9720,-32.86381042170434
9721,-14.510628130459347
9722,-13.711304663813568
9723,-12.911221924074262
9724,-12.41818438991428
9725,-13.710821578973022
9726,-13.219234360543966
9727,-12.911221924074262
9728,-13.219234360543966
9729,-13.219234360543966
9730,-13.711304663813568
9731,-20.436808892276215
9732,-13.219234360543966
9733,-13.710821578973022
9734,-12.111330025479619
9735,-12.91101655105625
9736,-12.91180408047764
9737,-13.219234360543966
9738,-13.710415727556978
9739,-12.910931661564236
9740,-18.927838391036833
9741,-13.710821578973022
9742,-16.549062131445655
9743,-13.709951355208867
9744,-20.867535958685668
9745,-15.420897590587261
9746,-13.218470265803054
9747,-12.91180408047764
9748,-13.710821578973022
9749,-13.709951355208867
9750,-12.911034912382584
9751,-18.92877080325184
9752,-25.836954681117803
9753,-18.76334755807291
9754,-12.9107089812816
9755,-20.61244229134225
9756,-12.911221924074262
9757,-13.711304663813568
9758,-13.219234360543966
9759,-13.710821578973022
9760,-12.910931661564236
9761,-17.640728781385207
9762,-18.390918804671628
9763,-12.41933807265721
9764,-13.710821578973022
9765,-12.911221924074262
9766,-13.219234360543966
9767,-13.219234360543966
9768,-13.219234360543966
9769,-17.762183041836078
9770,-13.711304663813568
9771,-13.404565423632846
9772,-12.111330025479619
9773,-13.403379625733212
9774,-12.911221924074262
9775,-11.618687921980733
9776,-12.911473387024538
9777,-28.354021919233855
9778,-25.73518592134963
9779,-19.671478994112043
9780,-26.06863145885904
9781,-24.17661047974473
9782,-24.559451148258844
9783,-24.250943836292436
9784,-19.671478994112043
9785,-20.760623793091717
9786,-23.075192161736375
9787,-24.986018532141816
9788,-19.567246920875455
9789,-24.25269566457736
9790,-24.19053369792166
9791,-19.3968188721775
9792,-25.756919983343348
9793,-29.84789503941746
9794,-26.124882513919815
9795,-25.754550917951207
9796,-20.331313611039363
9797,-14.985172978129544
9798,-25.746570637526897
9799,-20.760623793091717
9800,-26.132246496685283
9801,-18.390918804671628
9802,-31.176933125141808
9803,-31.068987303445986
9804,-13.710821578973022
9805,-13.709951355208867
9806,-15.420897590587261
9807,-13.709951355208867
9808,-15.420897590587261
9809,-12.91101655105625
9810,-17.22922206774489
9811,-12.91101655105625
9812,-11.9018546236393
9813,-13.219234360543966
9814,-12.910931661564236
9815,-12.91101655105625
9816,-12.910646630625097
9817,-15.093288782601261
9818,-13.709951355208867
9819,-18.390918804671628
9820,-12.911221924074262
9821,-13.219234360543966
9822,-15.093288782601261
9823,-12.910931661564236
9824,-15.093288782601261
9825,-15.420897590587261
9826,-12.91101655105625
9827,-12.911782852893548
9828,-12.911034912382584
9829,-12.91180408047764
9830,-15.420897590587261
9831,-13.218954313539529
9832,-18.12273932443222
9833,-15.093288782601261
9834,-12.91180408047764
9835,-16.769184825148322
9836,-19.953299352410838
9837,-13.217987357078734
9838,-13.710821578973022
9839,-12.41818438991428
9840,-13.711099457389615
9841,-13.709951355208867
9842,-18.12273932443222
9843,-19.56415230455876
9844,-18.12273932443222
9845,-17.472324296703704
9846,-13.218030178840337
9847,-13.710821578973022
9848,-18.12273932443222
9849,-13.711068713530949
9850,-12.910931661564236
9851,-26.549703826065564
9852,-18.979868065094486
9853,-29.066749030235115
9854,-26.723446611560448
9855,-26.11613857933511
9856,-27.717479513458297
9857,-23.98841585425838
9858,-22.271543958360798
9859,-23.71623055526036
9860,-26.31053401949574
9861,-25.756919983343348
9862,-19.567246920875455
9863,-26.984388704071367
9864,-21.345731061752296
9865,-26.232388099651367
9866,-13.711304663813568
9867,-17.749000895011996
9868,-29.321444450353265
9869,-37.32509654025998
9870,-13.219234360543966
9871,-12.911221924074262
9872,-13.709951355208867
9873,-13.218470265803054
9874,-12.911028464351952
9875,-15.420897590587261
9876,-15.932316795170335
9877,-12.418331657243002
9878,-12.91180408047764
9879,-12.912006490182161
9880,-12.910931661564236
9881,-12.911034912382584
9882,-13.711304663813568
9883,-13.710821578973022
9884,-18.12273932443222
9885,-15.093288782601261
9886,-12.911221924074262
9887,-12.910931661564236
9888,-16.134965189888867
9889,-13.709951355208867
9890,-13.219234360543966
9891,-13.219234360543966
9892,-18.927838391036833
9893,-13.709951355208867
9894,-13.219234360543966
9895,-12.911034912382584
9896,-13.709951355208867
9897,-16.425104822422245
9898,-13.709951355208867
9899,-13.709951355208867
9900,-12.911221924074262
9901,-13.710821578973022
9902,-18.904071184280923
9903,-15.900557907512708
9904,-13.711304663813568
9905,-12.41933807265721
9906,-12.1119355337314
9907,-12.91101655105625
9908,-12.111330025479619
9909,-13.710156961703607
9910,-12.911221924074262
9911,-13.219234360543966
9912,-13.219234360543966
9913,-20.552237111220144
9914,-18.92869290923277
9915,-18.063080393781217
9916,-18.063080393781217
9917,-18.12912499035814
9918,-13.710821578973022
9919,-13.710821578973022
9920,-29.77507566255923
9921,-12.41933807265721
9922,-12.911221924074262
9923,-26.232388099651367
9924,-12.91101655105625
9925,-13.709951355208867
9926,-13.219234360543966
9927,-18.12273932443222
9928,-12.911034912382584
9929,-12.911221924074262
9930,-18.92869290923277
9931,-18.92877080325184
9932,-19.218630492967005
9933,-12.911221924074262
9934,-12.910931661564236
9935,-18.927838391036833
9936,-13.709951355208867
9937,-20.58246571572429
9938,-13.711304663813568
9939,-12.911221924074262
9940,-12.911034912382584
9941,-13.219234360543966
9942,-13.711304663813568
9943,-13.709951355208867
9944,-12.91101655105625
9945,-12.911221924074262
9946,-12.911034912382584
9947,-12.41818438991428
9948,-12.911034912382584
9949,-18.12273932443222
9950,-18.92869290923277
9951,-18.92869290923277
9952,-12.911221924074262
9953,-13.219234360543966
9954,-12.911221924074262
9955,-17.27089746177543
9956,-18.92877080325184
9957,-18.928477015028847
9958,-12.91101655105625
9959,-12.911034912382584
9960,-19.56415230455876
9961,-18.12273932443222
9962,-12.911034912382584
9963,-12.910931661564236
9964,-13.711304663813568
9965,-13.709951355208867
9966,-12.91101655105625
9967,-15.420897590587261
9968,-12.911221924074262
9969,-13.709951355208867
9970,-12.417701850205624
9971,-11.9018546236393
9972,-15.915244804223725
9973,-13.711304663813568
9974,-12.91101655105625
9975,-18.12273932443222
9976,-12.91101655105625
9977,-12.603956968617307
9978,-13.219234360543966
9979,-12.911034912382584
9980,-13.709951355208867
9981,-12.41818438991428
9982,-12.911457649199615
9983,-18.063080393781217
9984,-13.711304663813568
9985,-18.063080393781217
9986,-12.911034912382584
9987,-18.613711709509804
9988,-12.911221924074262
9989,-13.710821578973022
9990,-12.911034912382584
9991,-16.425104822422245
9992,-18.43557735163409
9993,-12.91101655105625
9994,-15.420897590587261
9995,-12.911221924074262
9996,-17.00518140852156
9997,-11.9018546236393
9998,-12.91101655105625
9999,-12.910931661564236
10000,-13.219234360543966
10001,-12.911034912382584
10002,-12.911317617711251
10003,-13.710821578973022
10004,-13.710821578973022
10005,-13.404298805640511
10006,-13.219234360543966
10007,-17.574523781734104
10008,-12.911473387024538
10009,-13.711304663813568
10010,-13.479688027586874
10011,-13.219234360543966
10012,-13.709951355208867
10013,-12.911221924074262
10014,-13.711304663813568
10015,-12.911221924074262
10016,-12.911034912382584
10017,-12.911221924074262
10018,-15.893966598150767
10019,-13.709951355208867
10020,-12.911221924074262
10021,-12.41818438991428
10022,-12.910646630625097
10023,-13.710821578973022
10024,-12.911221924074262
10025,-13.219234360543966
10026,-17.268822953659686
10027,-13.219234360543966
10028,-18.096285381840573
10029,-13.709951355208867
10030,-13.709951355208867
10031,-12.911221924074262
10032,-13.218962175603101
10033,-12.911034912382584
10034,-13.709951355208867
10035,-13.219234360543966
10036,-20.017683612915135
10037,-12.911221924074262
10038,-14.202717180658656
10039,-13.711304663813568
10040,-18.063080393781217
10041,-13.217987357078734
10042,-19.56415230455876
10043,-12.910931661564236
10044,-17.036273438282496
10045,-12.604312416921575
10046,-13.404565423632846
10047,-13.2179078630766
10048,-17.32797738133795
10049,-15.420897590587261
10050,-13.710513258863003
10051,-20.846290276345908
10052,-13.710821578973022
10053,-13.711304663813568
10054,-13.219234360543966
10055,-12.911782852893548
10056,-16.28415153688201
10057,-14.510628130459347
10058,-15.420897590587261
10059,-12.911221924074262
10060,-13.709951355208867
10061,-20.39421950067923
10062,-17.22942211775379
10063,-13.711304663813568
10064,-22.3477995794595
10065,-27.24289867043261
10066,-31.068987303445986
10067,-24.77103745589959
10068,-17.61175434586661
10069,-27.61728410716999
10070,-25.442286685434958
10071,-18.390918804671628
10072,-13.711304663813568
10073,-13.219234360543966
10074,-18.390918804671628
10075,-12.911221924074262
10076,-13.710821578973022
10077,-12.91101655105625
10078,-12.603956968617307
10079,-13.709951355208867
10080,-14.510628130459347
10081,-12.911034912382584
10082,-22.277677157894612
10083,-20.32537546129147
10084,-20.605246666767606
10085,-23.868164745645494
10086,-19.815616191525482
10087,-15.05671700112747
10088,-22.766615694371843
10089,-27.24289867043261
10090,-25.53462435978315
10091,-25.73518592134963
10092,-20.345571129833537
10093,-13.219234360543966
10094,-13.710821578973022
10095,-22.383354029388986
10096,-13.219234360543966
10097,-17.036273438282496
10098,-18.782750564579175
10099,-13.711304663813568
10100,-18.063080393781217
10101,-16.15560859111438
10102,-13.219234360543966
10103,-13.219234360543966
10104,-13.710821578973022
10105,-12.910931661564236
10106,-18.915189399395317
10107,-13.219234360543966
10108,-15.913839953515708
10109,-13.710821578973022
10110,-13.710415727556978
10111,-13.710821578973022
10112,-13.711304663813568
10113,-22.566658975528643
10114,-13.709951355208867
10115,-18.12273932443222
10116,-13.709951355208867
10117,-18.063080393781217
10118,-18.12273932443222
10119,-19.19025050649222
10120,-17.640728781385207
10121,-12.911221924074262
10122,-13.219234360543966
10123,-17.640728781385207
10124,-13.711304663813568
10125,-15.420897590587261
10126,-13.711304663813568
10127,-18.927838391036833
10128,-13.710821578973022
10129,-29.158522611968163
10130,-28.811277394360708
10131,-22.866128525020788
10132,-25.99974799040184
10133,-23.297990082300075
10134,-22.02242326953424
10135,-26.11613857933511
10136,-25.754550917951207
10137,-22.377072158181196
10138,-12.910931661564236
10139,-18.26909506462228
10140,-17.22942211775379
10141,-22.038801013543633
10142,-28.44433826944319
10143,-13.710821578973022
10144,-15.420897590587261
10145,-18.12273932443222
10146,-12.911034912382584
10147,-13.709951355208867
10148,-13.711304663813568
10149,-13.711304663813568
10150,-37.32509654025998
10151,-12.911221924074262
10152,-13.710821578973022
10153,-12.910931661564236
10154,-17.76140053239489
10155,-12.91180408047764
10156,-12.418331657243002
10157,-13.403391881695883
10158,-13.219234360543966
10159,-13.219234360543966
10160,-13.709951355208867
10161,-12.911221924074262
10162,-12.911034912382584
10163,-13.219234360543966
10164,-13.219234360543966
10165,-12.911221924074262
10166,-13.710821578973022
10167,-18.92877080325184
10168,-15.093288782601261
10169,-12.910931661564236
10170,-13.710821578973022
10171,-12.910931661564236
10172,-13.219234360543966
10173,-12.910931661564236
10174,-18.92869290923277
10175,-12.91101655105625
10176,-18.927838391036833
10177,-11.907027247743097
10178,-27.61728410716999
10179,-13.709951355208867
10180,-25.836954681117803
10181,-18.92877080325184
10182,-12.911221924074262
10183,-18.02900110629522
10184,-12.910931661564236
10185,-18.928477015028847
10186,-13.219234360543966
10187,-12.911221924074262
10188,-12.911034912382584
10189,-15.420897590587261
10190,-12.91101655105625
10191,-13.219234360543966
10192,-13.219234360543966
10193,-12.911221924074262
10194,-13.709951355208867
10195,-12.910931661564236
10196,-12.910931661564236
10197,-17.749000895011996
10198,-19.261178473373786
10199,-16.5883285986393
10200,-13.710382414989256
10201,-21.545459985336993
10202,-23.812239636045515
10203,-19.468332658749166
10204,-20.552237111220144
10205,-13.709951355208867
10206,-18.390918804671628
10207,-15.093288782601261
10208,-16.549062131445655
10209,-21.773551559526275
10210,-12.910646630625097
10211,-13.219234360543966
10212,-12.91101655105625
10213,-12.911317617711251
10214,-13.710821578973022
10215,-18.390918804671628
10216,-12.911034912382584
10217,-12.111330025479619
10218,-13.218962175603101
10219,-20.589409981159097
10220,-12.911221924074262
10221,-18.928477015028847
10222,-12.9107089812816
10223,-13.711304663813568
10224,-12.910931661564236
10225,-12.911034912382584
10226,-16.724130402724438
10227,-18.782750564579175
10228,-13.710821578973022
10229,-13.219234360543966
10230,-13.218470265803054
10231,-13.218470265803054
10232,-12.910931661564236
10233,-13.709951355208867
10234,-16.425104822422245
10235,-12.91180408047764
10236,-14.926606523669516
10237,-12.911221924074262
10238,-17.634396224940243
10239,-13.710821578973022
10240,-13.710821578973022
10241,-13.244876693872326
10242,-13.711304663813568
10243,-13.218470265803054
10244,-21.22792405078321
10245,-18.390918804671628
10246,-17.00518140852156
10247,-21.345731061752296
10248,-12.912291808768225
10249,-18.92869290923277
10250,-36.49874763460443
10251,-12.911034912382584
10252,-12.911034912382584
10253,-12.417822939352002
10254,-12.910931661564236
10255,-18.92877080325184
10256,-13.709951355208867
10257,-13.709951355208867
10258,-20.713845344543774
10259,-12.910931661564236
10260,-12.911034912382584
10261,-12.911034912382584
10262,-26.78238178008915
10263,-13.709951355208867
10264,-18.927838391036833
10265,-12.41818438991428
10266,-14.510628130459347
10267,-14.202717180658656
10268,-13.269443244041192
10269,-18.92877080325184
10270,-12.911034912382584
10271,-12.911034912382584
10272,-13.711304663813568
10273,-12.91101655105625
10274,-12.910931661564236
10275,-12.910931661564236
10276,-13.710821578973022
10277,-13.709951355208867
10278,-13.710821578973022
10279,-12.91101655105625
10280,-15.093288782601261
10281,-12.910646630625097
10282,-18.063080393781217
10283,-16.71695580500801
10284,-17.218212592068955
10285,-15.93208777809481
10286,-13.404298805640511
10287,-12.910931661564236
10288,-13.219234360543966
10289,-16.549062131445655
10290,-15.89410782492349
10291,-12.911221924074262
10292,-14.203206763359187
10293,-19.57563367887354
10294,-18.390918804671628
10295,-12.9107089812816
10296,-18.063080393781217
10297,-12.911034912382584
10298,-18.390918804671628
10299,-18.92877080325184
10300,-13.709951355208867
10301,-18.619580197395777
10302,-12.910507525470031
10303,-12.91101655105625
10304,-13.219234360543966
10305,-12.91180408047764
10306,-20.049487635293243
10307,-18.063080393781217
10308,-19.235459925497544
10309,-12.911034912382584
10310,-18.02900110629522
10311,-12.910646630625097
10312,-18.122166906509328
10313,-13.219234360543966
10314,-13.219234360543966
10315,-13.711327894042258
10316,-18.063080393781217
10317,-12.910931661564236
10318,-13.21886977768422
10319,-15.932297727106821
10320,-12.910931661564236
10321,-13.219234360543966
10322,-13.710821578973022
10323,-13.710821578973022
10324,-12.911034912382584
10325,-18.92869290923277
10326,-12.910931661564236
10327,-18.390918804671628
10328,-18.92877080325184
10329,-19.95733929875887
10330,-13.219234360543966
10331,-13.710821578973022
10332,-12.910931661564236
10333,-13.219234360543966
10334,-12.911034912382584
10335,-12.910931661564236
10336,-13.219234360543966
10337,-12.911034912382584
10338,-13.711068713530949
10339,-16.134965189888867
10340,-18.437042582747697
10341,-23.91765964229439
10342,-12.910931661564236
10343,-19.235459925497544
10344,-13.219234360543966
10345,-13.219234360543966
10346,-13.217987357078734
10347,-21.8307040070393
10348,-12.911782852893548
10349,-12.911034912382584
10350,-13.219234360543966
10351,-19.95733929875887
10352,-13.219234360543966
10353,-20.017683612915135
10354,-18.063080393781217
10355,-12.911221924074262
10356,-13.711304663813568
10357,-27.907782641504294
10358,-13.709792258515815
10359,-21.541630929653554
10360,-26.132246496685283
10361,-23.889764977518062
10362,-13.712271574715956
10363,-13.712291680554793
10364,-19.066502381035903
10365,-18.43557735163409
10366,-18.43620634851368
10367,-15.420897590587261
10368,-12.91180408047764
10369,-17.067928466644773
10370,-16.235347064894068
10371,-13.710821578973022
10372,-12.910931661564236
10373,-12.911221924074262
10374,-12.91180408047764
10375,-12.911398630039988
10376,-18.978530024275297
10377,-34.101881708999045
10378,-12.91101655105625
10379,-13.219234360543966
10380,-17.574523781734104
10381,-13.711304663813568
10382,-13.709951355208867
10383,-13.711068713530949
10384,-16.549062131445655
10385,-12.911034912382584
10386,-12.91101655105625
10387,-12.91180408047764
10388,-15.932066415437973
10389,-13.219234360543966
10390,-13.710821578973022
10391,-13.709951355208867
10392,-13.710821578973022
10393,-13.712275246189911
10394,-12.911221924074262
10395,-12.911775414879736
10396,-20.017683612915135
10397,-13.219234360543966
10398,-17.227003973122372
10399,-13.709951355208867
10400,-12.910646630625097
10401,-22.383354029388986
10402,-13.219234360543966
10403,-13.710821578973022
10404,-17.276067867349575
10405,-18.927838391036833
10406,-12.911221924074262
10407,-20.552237111220144
10408,-16.549062131445655
10409,-15.900129841907377
10410,-12.910931661564236
10411,-12.911473387024538
10412,-13.710489887806004
10413,-18.063080393781217
10414,-20.927898706524978
10415,-12.911034912382584
10416,-12.911034912382584
10417,-12.91101655105625
10418,-12.911034912382584
10419,-19.23118093012451
10420,-13.711327894042258
10421,-16.220291780694144
10422,-13.711304663813568
10423,-15.420897590587261
10424,-13.709951355208867
10425,-12.41933807265721
10426,-18.12273932443222
10427,-20.534167280794748
10428,-13.403734283009774
10429,-18.927838391036833
10430,-15.093288782601261
10431,-31.176933125141808
10432,-13.710821578973022
10433,-12.41818438991428
10434,-20.096885548043616
10435,-17.859766012300064
10436,-13.710821578973022
10437,-16.549062131445655
10438,-17.896820573365808
10439,-12.911221924074262
10440,-13.219234360543966
10441,-12.910931661564236
10442,-18.390918804671628
10443,-13.711304663813568
10444,-19.663478767441084
10445,-12.911221924074262
10446,-18.978530024275297
10447,-12.911034912382584
10448,-16.134965189888867
10449,-18.390918804671628
10450,-13.219234360543966
10451,-12.91101655105625
10452,-15.98481764225827
10453,-15.420897590587261
10454,-12.911034912382584
10455,-12.910931661564236
10456,-12.910931661564236
10457,-13.219234360543966
10458,-13.711304663813568
10459,-18.92877080325184
10460,-18.92869290923277
10461,-12.91101655105625
10462,-13.710821578973022
10463,-23.889764977518062
10464,-20.848733168668634
10465,-18.76334755807291
10466,-26.13757238033545
10467,-20.98266790538502
10468,-20.74123985565081
10469,-13.710821578973022
10470,-13.709951355208867
10471,-17.896820573365808
10472,-12.911221924074262
10473,-13.219234360543966
10474,-12.911221924074262
10475,-12.911221924074262
10476,-14.202717180658656
10477,-13.710513258863003
10478,-15.420897590587261
10479,-13.710821578973022
10480,-12.91101655105625
10481,-12.911034912382584
10482,-15.420897590587261
10483,-13.710415727556978
10484,-12.9107089812816
10485,-12.911221924074262
10486,-20.017683612915135
10487,-16.156031132825373
10488,-12.911034912382584
10489,-19.218630492967005
10490,-12.911221924074262
10491,-18.063080393781217
10492,-12.911473387024538
10493,-12.91180408047764
10494,-18.614453846968424
10495,-12.9107089812816
10496,-12.911221924074262
10497,-13.403734283009774
10498,-13.219234360543966
10499,-18.928660351147947
10500,-21.342263855680862
10501,-20.017683612915135
10502,-18.12273932443222
10503,-11.614936837959057
10504,-12.911221924074262
10505,-18.927838391036833
10506,-13.710821578973022
10507,-13.217987357078734
10508,-19.95733929875887
10509,-13.709951355208867
10510,-12.911221924074262
10511,-12.910931661564236
10512,-13.710821578973022
10513,-12.911221924074262
10514,-12.91101655105625
10515,-16.376721208229032
10516,-18.918128607806718
10517,-12.910931661564236
10518,-13.711086264253554
10519,-20.488369867332686
10520,-13.709951355208867
10521,-13.709951355208867
10522,-13.604529334447712
10523,-12.91101655105625
10524,-18.92869290923277
10525,-13.219234360543966
10526,-12.911221924074262
10527,-14.510628130459347
10528,-12.911221924074262
10529,-13.709951355208867
10530,-13.711304663813568
10531,-20.552237111220144
10532,-15.420897590587261
10533,-12.910931661564236
10534,-12.91101655105625
10535,-24.17661047974473
10536,-23.653504084925224
10537,-16.549062131445655
10538,-21.98699485688199
10539,-18.76334755807291
10540,-12.911473387024538
10541,-12.91101655105625
10542,-12.911034912382584
10543,-21.546028640106897
10544,-12.911221924074262
10545,-13.710821578973022
10546,-13.711304663813568
10547,-14.203206763359187
10548,-18.829674827116726
10549,-12.911221924074262
10550,-12.911221924074262
10551,-13.219234360543966
10552,-13.711304663813568
10553,-12.911034912382584
10554,-17.229459509770123
10555,-12.911034912382584
10556,-12.911034912382584
10557,-13.709951355208867
10558,-12.911601251145798
10559,-13.219234360543966
10560,-13.217987357078734
10561,-17.574523781734104
10562,-18.927838391036833
10563,-13.710821578973022
10564,-13.711304663813568
10565,-16.869779830993323
10566,-12.91180408047764
10567,-18.92877080325184
10568,-13.219234360543966
10569,-14.510628130459347
10570,-13.404655447850109
10571,-12.911221924074262
10572,-12.911221924074262
10573,-13.711304663813568
10574,-25.836954681117803
10575,-13.709951355208867
10576,-22.734538410155512
10577,-12.91101655105625
10578,-18.12273932443222
10579,-13.219234360543966
10580,-12.911034912382584
10581,-16.28415153688201
10582,-12.911034912382584
10583,-12.911221924074262
10584,-15.154855757099668
10585,-18.92869290923277
10586,-20.760623793091717
10587,-25.746570637526897
10588,-25.181535012368013
10589,-20.548948571884463
10590,-19.95843902441991
10591,-22.766615694371843
10592,-21.225581836430557
10593,-22.269539350304512
10594,-25.437938355355953
10595,-25.99974799040184
10596,-25.756919983343348
10597,-19.3968188721775
10598,-27.991374046763774
10599,-26.57982142589688
10600,-21.880843085671742
10601,-19.454065361301026
10602,-26.57982142589688
10603,-20.97983650696991
10604,-12.911034912382584
10605,-12.911221924074262
10606,-12.911034912382584
10607,-19.56415230455876
10608,-12.911473387024538
10609,-12.91101655105625
10610,-12.911221924074262
10611,-13.219234360543966
10612,-17.227292354803097
10613,-18.915189399395317
10614,-17.85209986450105
10615,-12.911034912382584
10616,-12.911034912382584
10617,-12.911221924074262
10618,-12.111330025479619
10619,-18.92869290923277
10620,-12.911221924074262
10621,-16.134965189888867
10622,-16.134965189888867
10623,-18.92869290923277
10624,-12.91101655105625
10625,-17.85209986450105
10626,-13.219234360543966
10627,-12.911034912382584
10628,-18.918128607806718
10629,-18.927838391036833
10630,-12.910931661564236
10631,-15.420897590587261
10632,-17.00518140852156
10633,-14.51063074409546
10634,-12.910931661564236
10635,-12.91101655105625
10636,-15.093288782601261
10637,-18.92869290923277
10638,-13.711304663813568
10639,-13.710821578973022
10640,-12.91101655105625
10641,-12.111330025479619
10642,-18.62870900813549
10643,-18.390918804671628
10644,-13.219234360543966
10645,-16.869779830993323
10646,-15.093288782601261
10647,-13.711304663813568
10648,-12.91101655105625
10649,-16.41187789920005
10650,-13.710821578973022
10651,-18.927718682064096
10652,-23.649676337110527
10653,-20.723700365978818
10654,-13.711304663813568
10655,-12.911221924074262
10656,-12.91101655105625
10657,-12.911034912382584
10658,-12.911034912382584
10659,-11.906985101651436
10660,-12.911221924074262
10661,-13.218962175603101
10662,-18.92869290923277
10663,-25.90325307991943
10664,-19.493411286290094
10665,-26.711477740224932
10666,-14.231491205003534
10667,-15.58553584376179
10668,-21.297499212884947
10669,-25.53462435978315
10670,-21.742115518697506
10671,-25.99974799040184
10672,-26.57982142589688
10673,-13.711327894042258
10674,-21.8307040070393
10675,-12.910931661564236
10676,-19.235459925497544
10677,-18.92877080325184
10678,-17.22913617701354
10679,-18.063080393781217
10680,-12.91101655105625
10681,-13.292353777869636
10682,-15.420897590587261
10683,-16.145616657667563
10684,-18.063080393781217
10685,-12.910931661564236
10686,-18.92869290923277
10687,-12.91059390013454
10688,-16.869779830993323
10689,-15.401877486714044
10690,-13.219234360543966
10691,-12.91101655105625
10692,-17.634396224940243
10693,-13.219234360543966
10694,-17.32797738133795
10695,-12.911221924074262
10696,-13.709951355208867
10697,-16.425104822422245
10698,-12.910931661564236
10699,-19.95733929875887
10700,-13.711304663813568
10701,-12.911473387024538
10702,-12.911034912382584
10703,-13.710821578973022
10704,-18.12273932443222
10705,-15.893966598150767
10706,-13.219234360543966
10707,-16.735680367986188
10708,-20.587653345027405
10709,-15.893966598150767
10710,-12.911782852893548
10711,-12.911028464351952
10712,-13.709951355208867
10713,-13.711304663813568
10714,-18.063080393781217
10715,-18.918128607806718
10716,-19.95733929875887
10717,-13.709951355208867
10718,-13.710821578973022
10719,-18.12273932443222
10720,-19.218630492967005
10721,-13.217987357078734
10722,-12.911221924074262
10723,-12.911221924074262
10724,-13.218962175603101
10725,-19.56415230455876
10726,-13.709951355208867
10727,-18.390918804671628
10728,-13.403498839604156
10729,-13.710821578973022
10730,-14.58865236263198
10731,-13.711304663813568
10732,-12.910795833072964
10733,-12.911221924074262
10734,-12.911034912382584
10735,-12.41818438991428
10736,-12.911317617711251
10737,-12.910931661564236
10738,-30.30668008528714
10739,-27.152880770547664
10740,-15.05671700112747
10741,-27.66688881187763
10742,-21.742115518697506
10743,-27.24289867043261
10744,-22.572753442062115
10745,-16.50954889516779
10746,-24.012403814652014
10747,-22.570870068274747
10748,-22.02242326953424
10749,-22.062682904962337
10750,-27.65758039333275
10751,-25.181535012368013
10752,-29.803941495387637
10753,-18.44886990722854
10754,-29.843482223030374
10755,-13.711304663813568
10756,-13.710821578973022
10757,-12.91101655105625
10758,-18.063080393781217
10759,-12.911034912382584
10760,-12.910931661564236
10761,-13.218470265803054
10762,-12.911457649199615
10763,-12.417822939352002
10764,-12.910646630625097
10765,-13.710489887806004
10766,-13.711304663813568
10767,-18.927838391036833
10768,-15.420897590587261
10769,-15.420897590587261
10770,-13.219234360543966
10771,-12.91101655105625
10772,-13.711304663813568
10773,-13.710821578973022
10774,-12.91101655105625
10775,-13.219234360543966
10776,-12.911034912382584
10777,-19.95733929875887
10778,-18.927838391036833
10779,-13.709951355208867
10780,-13.709951355208867
10781,-13.709951355208867
10782,-12.911028464351952
10783,-18.063080393781217
10784,-13.709951355208867
10785,-13.710821578973022
10786,-16.71695580500801
10787,-13.711304663813568
10788,-12.911221924074262
10789,-13.710821578973022
10790,-13.709951355208867
10791,-13.711304663813568
10792,-13.711304663813568
10793,-17.32797738133795
10794,-13.219234360543966
10795,-12.91101655105625
10796,-13.219234360543966
10797,-13.710821578973022
10798,-12.418331657243002
10799,-13.403391881695883
10800,-13.711304663813568
10801,-13.711304663813568
10802,-19.218630492967005
10803,-18.927838391036833
