window_index,log_likelihood
641,-0.5225811004638672
642,-1.4823113679885864
643,-0.3062519431114197
644,-0.7185119986534119
645,-0.655971348285675
646,-0.8111996054649353
647,-2.620640993118286
648,-1.0063804388046265
649,-1.2558274269104004
650,-2.34389328956604
651,-2.4298226833343506
652,-1.1096010208129883
653,-2.368913412094116
654,-2.7059431076049805
655,-2.353598117828369
656,-1.6631990671157837
657,-2.272826671600342
658,-2.42557430267334
659,-1.7664470672607422
660,-1.357434868812561
661,-0.9838247895240784
662,-0.45090213418006897
663,-0.45090213418006897
664,-0.45090213418006897
665,-0.45090213418006897
666,-0.45090213418006897
667,-3.621554374694824
668,-1.4406304359436035
669,-1.4590431451797485
670,-2.2042489051818848
671,-1.2060754299163818
672,-1.5133737325668335
673,-1.6220232248306274
674,-1.5052591562271118
675,-0.3313184082508087
676,-3.9815094470977783
677,-3.035304069519043
678,-4.080003261566162
679,-1.428636074066162
680,-2.4724583625793457
681,-1.635849952697754
682,-1.2046728134155273
683,-3.2754364013671875
684,-2.435309410095215
685,-2.244396448135376
